"","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","datetime"
"2616","3.520","0.046","233.720","15.000","0.000","0.000",17,2007-02-03 01:35:00
"2617","3.508","0.046","233.300","15.000","0.000","0.000",16,2007-02-03 01:36:00
"2618","3.464","0.000","234.150","14.800","0.000","0.000",17,2007-02-03 01:37:00
"2619","3.226","0.000","234.780","13.600","0.000","0.000",17,2007-02-03 01:38:00
"2620","3.308","0.000","235.300","14.000","0.000","0.000",17,2007-02-03 01:39:00
"2621","3.322","0.062","235.700","14.000","0.000","0.000",17,2007-02-03 01:40:00
"2622","3.326","0.062","235.810","14.000","0.000","0.000",17,2007-02-03 01:41:00
"2623","3.318","0.062","235.530","14.000","0.000","0.000",17,2007-02-03 01:42:00
"2624","3.332","0.064","236.030","14.000","0.000","0.000",17,2007-02-03 01:43:00
"2625","3.320","0.062","235.650","14.000","0.000","0.000",17,2007-02-03 01:44:00
"2626","3.284","0.058","234.390","14.000","0.000","0.000",17,2007-02-03 01:45:00
"2627","3.284","0.058","234.360","14.000","0.000","0.000",17,2007-02-03 01:46:00
"2628","3.338","0.118","233.970","14.200","0.000","0.000",17,2007-02-03 01:47:00
"2629","3.378","0.180","233.900","14.400","0.000","0.000",16,2007-02-03 01:48:00
"2630","3.358","0.118","235.040","14.200","0.000","0.000",17,2007-02-03 01:49:00
"2631","3.354","0.090","235.750","14.200","0.000","0.000",17,2007-02-03 01:50:00
"2632","3.352","0.090","235.770","14.200","0.000","0.000",17,2007-02-03 01:51:00
"2633","3.354","0.090","235.920","14.200","0.000","0.000",17,2007-02-03 01:52:00
"2634","3.358","0.090","236.140","14.200","0.000","0.000",18,2007-02-03 01:53:00
"2635","3.356","0.090","236.100","14.200","0.000","0.000",17,2007-02-03 01:54:00
"2636","3.342","0.088","235.580","14.200","0.000","0.000",17,2007-02-03 01:55:00
"2637","3.324","0.086","234.990","14.000","0.000","0.000",17,2007-02-03 01:56:00
"2638","3.322","0.086","234.940","14.000","0.000","0.000",17,2007-02-03 01:57:00
"2639","3.320","0.088","234.880","14.000","0.000","0.000",16,2007-02-03 01:58:00
"2640","3.336","0.090","235.500","14.000","0.000","0.000",18,2007-02-03 01:59:00
"2641","3.342","0.090","235.740","14.000","0.000","0.000",17,2007-02-03 02:00:00
"2642","3.394","0.098","237.700","14.200","0.000","0.000",17,2007-02-03 02:01:00
"2643","3.364","0.000","238.160","14.000","0.000","0.000",17,2007-02-03 02:02:00
"2644","3.316","0.000","238.190","13.800","0.000","0.000",18,2007-02-03 02:03:00
"2645","3.322","0.000","238.440","13.800","0.000","0.000",17,2007-02-03 02:04:00
"2646","3.334","0.000","238.910","13.800","0.000","0.000",18,2007-02-03 02:05:00
"2647","3.454","0.000","238.620","14.400","0.000","0.000",17,2007-02-03 02:06:00
"2648","3.636","0.000","237.660","15.200","0.000","0.000",17,2007-02-03 02:07:00
"2649","3.954","0.000","237.000","16.600","0.000","0.000",18,2007-02-03 02:08:00
"2650","3.734","0.000","238.520","15.600","0.000","0.000",17,2007-02-03 02:09:00
"2651","3.932","0.000","237.990","16.400","0.000","0.000",17,2007-02-03 02:10:00
"2652","3.972","0.000","238.360","16.600","0.000","0.000",18,2007-02-03 02:11:00
"2653","3.990","0.000","238.840","16.600","0.000","0.000",17,2007-02-03 02:12:00
"2654","3.844","0.000","238.950","16.000","0.000","0.000",18,2007-02-03 02:13:00
"2655","3.828","0.000","238.930","16.000","0.000","0.000",17,2007-02-03 02:14:00
"2656","3.818","0.000","238.020","16.000","0.000","0.000",18,2007-02-03 02:15:00
"2657","3.628","0.000","238.870","15.200","0.000","0.000",17,2007-02-03 02:16:00
"2658","3.520","0.000","239.120","14.600","0.000","0.000",18,2007-02-03 02:17:00
"2659","3.586","0.000","238.700","15.000","0.000","0.000",17,2007-02-03 02:18:00
"2660","3.502","0.000","239.340","14.600","0.000","0.000",18,2007-02-03 02:19:00
"2661","3.450","0.000","239.400","14.400","0.000","0.000",17,2007-02-03 02:20:00
"2662","3.438","0.000","238.950","14.400","0.000","0.000",18,2007-02-03 02:21:00
"2663","3.424","0.000","238.430","14.200","0.000","0.000",17,2007-02-03 02:22:00
"2664","3.418","0.000","238.160","14.200","0.000","0.000",18,2007-02-03 02:23:00
"2665","3.486","0.062","237.570","14.600","0.000","0.000",17,2007-02-03 02:24:00
"2666","3.464","0.066","237.220","14.600","0.000","0.000",17,2007-02-03 02:25:00
"2667","3.472","0.068","237.480","14.600","0.000","0.000",17,2007-02-03 02:26:00
"2668","3.492","0.070","238.150","14.600","0.000","0.000",18,2007-02-03 02:27:00
"2669","3.642","0.220","238.320","15.200","0.000","0.000",17,2007-02-03 02:28:00
"2670","3.678","0.320","238.130","15.400","0.000","1.000",18,2007-02-03 02:29:00
"2671","3.644","0.316","237.480","15.400","0.000","1.000",17,2007-02-03 02:30:00
"2672","3.558","0.320","237.880","15.000","0.000","2.000",17,2007-02-03 02:31:00
"2673","3.546","0.318","237.510","15.000","0.000","1.000",17,2007-02-03 02:32:00
"2674","3.544","0.318","237.440","14.800","0.000","1.000",18,2007-02-03 02:33:00
"2675","3.490","0.224","237.890","14.600","0.000","2.000",17,2007-02-03 02:34:00
"2676","3.488","0.220","237.990","14.600","0.000","1.000",17,2007-02-03 02:35:00
"2677","3.492","0.220","238.240","14.600","0.000","1.000",18,2007-02-03 02:36:00
"2678","3.490","0.220","238.160","14.600","0.000","2.000",17,2007-02-03 02:37:00
"2679","3.502","0.222","238.690","14.600","0.000","1.000",18,2007-02-03 02:38:00
"2680","3.510","0.224","239.060","14.600","0.000","2.000",17,2007-02-03 02:39:00
"2681","3.528","0.228","239.760","14.600","0.000","1.000",18,2007-02-03 02:40:00
"2682","3.532","0.230","239.920","14.600","0.000","1.000",17,2007-02-03 02:41:00
"2683","3.516","0.226","239.380","14.600","0.000","2.000",18,2007-02-03 02:42:00
"2684","3.424","0.110","238.940","14.200","0.000","1.000",18,2007-02-03 02:43:00
"2685","3.390","0.088","238.180","14.200","0.000","1.000",17,2007-02-03 02:44:00
"2686","3.378","0.088","237.800","14.200","0.000","1.000",17,2007-02-03 02:45:00
"2687","3.374","0.086","237.690","14.200","0.000","2.000",18,2007-02-03 02:46:00
"2688","3.378","0.088","237.810","14.200","0.000","1.000",17,2007-02-03 02:47:00
"2689","3.378","0.088","237.840","14.200","0.000","1.000",17,2007-02-03 02:48:00
"2690","3.376","0.086","237.780","14.200","0.000","1.000",18,2007-02-03 02:49:00
"2691","3.380","0.088","238.000","14.200","0.000","2.000",17,2007-02-03 02:50:00
"2692","3.404","0.092","238.900","14.200","0.000","1.000",17,2007-02-03 02:51:00
"2693","3.404","0.092","238.910","14.200","0.000","1.000",18,2007-02-03 02:52:00
"2694","3.396","0.090","238.620","14.200","0.000","1.000",17,2007-02-03 02:53:00
"2695","3.406","0.092","239.060","14.200","0.000","2.000",18,2007-02-03 02:54:00
"2696","3.396","0.090","238.670","14.200","0.000","1.000",17,2007-02-03 02:55:00
"2697","3.382","0.088","238.180","14.200","0.000","1.000",18,2007-02-03 02:56:00
"2698","3.384","0.074","238.500","14.200","0.000","1.000",17,2007-02-03 02:57:00
"2699","3.306","0.000","237.930","13.800","0.000","0.000",18,2007-02-03 02:58:00
"2700","2.466","0.000","238.860","10.400","0.000","0.000",4,2007-02-03 02:59:00
"2701","2.298","0.000","240.070","9.400","0.000","0.000",0,2007-02-03 03:00:00
"2702","2.312","0.000","240.900","9.600","0.000","0.000",0,2007-02-03 03:01:00
"2703","2.316","0.000","241.070","9.600","0.000","0.000",0,2007-02-03 03:02:00
"2704","2.294","0.000","239.820","9.400","0.000","0.000",0,2007-02-03 03:03:00
"2705","2.294","0.000","239.860","9.400","0.000","0.000",0,2007-02-03 03:04:00
"2706","2.300","0.000","240.190","9.400","0.000","0.000",0,2007-02-03 03:05:00
"2707","2.298","0.000","240.020","9.400","0.000","0.000",0,2007-02-03 03:06:00
"2708","2.292","0.000","239.680","9.400","0.000","0.000",0,2007-02-03 03:07:00
"2709","2.306","0.000","240.480","9.600","0.000","0.000",0,2007-02-03 03:08:00
"2710","2.512","0.196","241.500","10.400","0.000","0.000",0,2007-02-03 03:09:00
"2711","2.518","0.230","242.210","10.400","0.000","0.000",0,2007-02-03 03:10:00
"2712","2.516","0.230","242.320","10.400","0.000","0.000",0,2007-02-03 03:11:00
"2713","2.512","0.228","242.140","10.400","0.000","0.000",0,2007-02-03 03:12:00
"2714","2.484","0.220","240.750","10.200","0.000","0.000",0,2007-02-03 03:13:00
"2715","2.480","0.220","240.710","10.200","0.000","0.000",0,2007-02-03 03:14:00
"2716","2.476","0.220","240.640","10.200","0.000","0.000",0,2007-02-03 03:15:00
"2717","2.468","0.218","240.310","10.200","0.000","0.000",0,2007-02-03 03:16:00
"2718","2.466","0.218","240.270","10.200","0.000","0.000",0,2007-02-03 03:17:00
"2719","2.460","0.216","240.060","10.200","0.000","0.000",0,2007-02-03 03:18:00
"2720","2.398","0.122","240.190","10.000","0.000","0.000",0,2007-02-03 03:19:00
"2721","2.398","0.116","240.510","10.000","0.000","0.000",0,2007-02-03 03:20:00
"2722","2.390","0.114","240.120","9.800","0.000","0.000",0,2007-02-03 03:21:00
"2723","2.390","0.114","240.100","9.800","0.000","0.000",0,2007-02-03 03:22:00
"2724","2.378","0.106","239.670","9.800","0.000","0.000",0,2007-02-03 03:23:00
"2725","2.298","0.000","240.040","9.400","0.000","0.000",0,2007-02-03 03:24:00
"2726","2.294","0.000","239.850","9.400","0.000","0.000",0,2007-02-03 03:25:00
"2727","2.294","0.000","239.880","9.400","0.000","0.000",0,2007-02-03 03:26:00
"2728","2.300","0.000","240.140","9.400","0.000","0.000",0,2007-02-03 03:27:00
"2729","2.298","0.000","240.050","9.400","0.000","0.000",0,2007-02-03 03:28:00
"2730","2.294","0.000","239.800","9.400","0.000","0.000",0,2007-02-03 03:29:00
"2731","2.308","0.000","240.610","9.600","0.000","0.000",0,2007-02-03 03:30:00
"2732","2.308","0.000","240.600","9.600","0.000","0.000",0,2007-02-03 03:31:00
"2733","2.354","0.000","240.540","9.800","0.000","0.000",0,2007-02-03 03:32:00
"2734","2.356","0.000","240.080","9.800","0.000","0.000",0,2007-02-03 03:33:00
"2735","2.292","0.000","239.700","9.400","0.000","0.000",0,2007-02-03 03:34:00
"2736","2.302","0.000","240.300","9.400","0.000","0.000",0,2007-02-03 03:35:00
"2737","2.296","0.000","239.920","9.400","0.000","0.000",0,2007-02-03 03:36:00
"2738","2.308","0.000","240.560","9.600","0.000","0.000",0,2007-02-03 03:37:00
"2739","2.302","0.000","240.290","9.400","0.000","0.000",0,2007-02-03 03:38:00
"2740","2.300","0.000","240.200","9.400","0.000","0.000",0,2007-02-03 03:39:00
"2741","2.310","0.000","240.740","9.600","0.000","0.000",0,2007-02-03 03:40:00
"2742","2.296","0.000","239.990","9.400","0.000","0.000",0,2007-02-03 03:41:00
"2743","2.288","0.000","239.530","9.400","0.000","0.000",0,2007-02-03 03:42:00
"2744","2.288","0.000","239.500","9.400","0.000","0.000",0,2007-02-03 03:43:00
"2745","2.284","0.000","239.270","9.400","0.000","0.000",0,2007-02-03 03:44:00
"2746","2.280","0.000","239.010","9.400","0.000","0.000",0,2007-02-03 03:45:00
"2747","2.286","0.000","239.430","9.400","0.000","0.000",0,2007-02-03 03:46:00
"2748","2.278","0.000","238.960","9.400","0.000","0.000",0,2007-02-03 03:47:00
"2749","2.282","0.000","239.160","9.400","0.000","0.000",0,2007-02-03 03:48:00
"2750","2.290","0.000","239.610","9.400","0.000","0.000",0,2007-02-03 03:49:00
"2751","2.392","0.092","239.400","10.000","0.000","0.000",0,2007-02-03 03:50:00
"2752","2.404","0.112","239.960","10.000","0.000","0.000",0,2007-02-03 03:51:00
"2753","2.404","0.114","240.270","10.000","0.000","0.000",0,2007-02-03 03:52:00
"2754","2.402","0.114","240.170","10.000","0.000","0.000",0,2007-02-03 03:53:00
"2755","2.438","0.146","240.020","10.200","0.000","0.000",0,2007-02-03 03:54:00
"2756","2.468","0.216","239.950","10.200","0.000","0.000",0,2007-02-03 03:55:00
"2757","2.468","0.216","239.910","10.200","0.000","0.000",0,2007-02-03 03:56:00
"2758","2.468","0.216","240.000","10.200","0.000","0.000",0,2007-02-03 03:57:00
"2759","2.466","0.216","239.950","10.200","0.000","0.000",0,2007-02-03 03:58:00
"2760","2.484","0.222","241.130","10.200","0.000","0.000",0,2007-02-03 03:59:00
"2761","2.484","0.224","241.270","10.200","0.000","0.000",0,2007-02-03 04:00:00
"2762","2.486","0.224","241.410","10.200","0.000","0.000",0,2007-02-03 04:01:00
"2763","2.484","0.224","241.340","10.200","0.000","0.000",0,2007-02-03 04:02:00
"2764","2.462","0.218","240.270","10.200","0.000","0.000",0,2007-02-03 04:03:00
"2765","2.420","0.160","240.020","10.000","0.000","0.000",0,2007-02-03 04:04:00
"2766","2.294","0.000","239.840","9.400","0.000","0.000",0,2007-02-03 04:05:00
"2767","2.288","0.000","239.430","9.400","0.000","0.000",0,2007-02-03 04:06:00
"2768","2.292","0.000","239.670","9.400","0.000","0.000",0,2007-02-03 04:07:00
"2769","2.302","0.000","240.280","9.600","0.000","0.000",0,2007-02-03 04:08:00
"2770","2.294","0.000","239.780","9.400","0.000","0.000",0,2007-02-03 04:09:00
"2771","2.288","0.000","239.450","9.400","0.000","0.000",0,2007-02-03 04:10:00
"2772","2.282","0.000","239.190","9.400","0.000","0.000",0,2007-02-03 04:11:00
"2773","2.296","0.000","239.940","9.400","0.000","0.000",0,2007-02-03 04:12:00
"2774","2.298","0.000","240.000","9.400","0.000","0.000",0,2007-02-03 04:13:00
"2775","2.308","0.000","240.550","9.600","0.000","0.000",0,2007-02-03 04:14:00
"2776","2.290","0.000","239.600","9.400","0.000","0.000",0,2007-02-03 04:15:00
"2777","2.296","0.000","239.860","9.400","0.000","0.000",0,2007-02-03 04:16:00
"2778","2.294","0.000","239.760","9.400","0.000","0.000",0,2007-02-03 04:17:00
"2779","2.290","0.000","239.620","9.400","0.000","0.000",0,2007-02-03 04:18:00
"2780","2.292","0.000","239.660","9.400","0.000","0.000",0,2007-02-03 04:19:00
"2781","2.272","0.000","238.620","9.400","0.000","0.000",0,2007-02-03 04:20:00
"2782","2.272","0.000","238.580","9.400","0.000","0.000",0,2007-02-03 04:21:00
"2783","2.286","0.000","239.360","9.400","0.000","0.000",0,2007-02-03 04:22:00
"2784","2.290","0.000","239.580","9.400","0.000","0.000",0,2007-02-03 04:23:00
"2785","2.290","0.000","239.520","9.400","0.000","0.000",0,2007-02-03 04:24:00
"2786","2.278","0.000","238.940","9.400","0.000","0.000",0,2007-02-03 04:25:00
"2787","0.340","0.000","240.860","2.200","0.000","0.000",0,2007-02-03 04:26:00
"2788","0.262","0.000","241.400","1.200","0.000","0.000",0,2007-02-03 04:27:00
"2789","2.322","0.000","239.290","9.600","0.000","0.000",0,2007-02-03 04:28:00
"2790","2.278","0.000","238.810","9.400","0.000","0.000",0,2007-02-03 04:29:00
"2791","2.306","0.000","239.300","9.600","0.000","0.000",0,2007-02-03 04:30:00
"2792","2.396","0.110","239.450","10.000","0.000","0.000",0,2007-02-03 04:31:00
"2793","2.404","0.114","240.050","10.000","0.000","0.000",0,2007-02-03 04:32:00
"2794","2.392","0.112","239.570","10.000","0.000","0.000",0,2007-02-03 04:33:00
"2795","2.388","0.110","239.410","9.800","0.000","0.000",0,2007-02-03 04:34:00
"2796","2.374","0.108","238.770","9.800","0.000","0.000",0,2007-02-03 04:35:00
"2797","2.366","0.106","238.450","9.800","0.000","0.000",0,2007-02-03 04:36:00
"2798","2.372","0.108","238.740","9.800","0.000","0.000",0,2007-02-03 04:37:00
"2799","2.366","0.106","238.520","9.800","0.000","0.000",0,2007-02-03 04:38:00
"2800","2.364","0.106","238.480","9.800","0.000","0.000",0,2007-02-03 04:39:00
"2801","2.436","0.184","238.390","10.200","0.000","0.000",0,2007-02-03 04:40:00
"2802","1.932","0.216","239.080","8.800","0.000","0.000",0,2007-02-03 04:41:00
"2803","0.408","0.250","242.330","2.000","0.000","0.000",0,2007-02-03 04:42:00
"2804","1.460","0.238","241.950","7.400","0.000","0.000",0,2007-02-03 04:43:00
"2805","2.474","0.218","240.450","10.200","0.000","0.000",0,2007-02-03 04:44:00
"2806","2.424","0.142","240.870","10.000","0.000","0.000",0,2007-02-03 04:45:00
"2807","2.364","0.082","239.820","9.800","0.000","0.000",0,2007-02-03 04:46:00
"2808","2.346","0.080","238.880","9.800","0.000","0.000",0,2007-02-03 04:47:00
"2809","2.346","0.080","238.860","9.800","0.000","0.000",0,2007-02-03 04:48:00
"2810","2.352","0.080","239.300","9.800","0.000","0.000",0,2007-02-03 04:49:00
"2811","2.302","0.000","239.910","9.600","0.000","0.000",0,2007-02-03 04:50:00
"2812","1.504","0.000","240.700","7.400","0.000","0.000",0,2007-02-03 04:51:00
"2813","0.236","0.000","241.840","1.000","0.000","0.000",0,2007-02-03 04:52:00
"2814","2.052","0.000","240.140","9.000","0.000","0.000",0,2007-02-03 04:53:00
"2815","2.536","0.000","238.530","10.600","0.000","0.000",0,2007-02-03 04:54:00
"2816","2.554","0.000","237.570","10.600","0.000","0.000",0,2007-02-03 04:55:00
"2817","2.550","0.000","237.360","10.600","0.000","0.000",0,2007-02-03 04:56:00
"2818","2.550","0.000","237.380","10.600","0.000","0.000",0,2007-02-03 04:57:00
"2819","2.554","0.000","237.560","10.600","0.000","0.000",0,2007-02-03 04:58:00
"2820","2.554","0.000","237.630","10.600","0.000","0.000",0,2007-02-03 04:59:00
"2821","2.556","0.000","237.720","10.600","0.000","0.000",0,2007-02-03 05:00:00
"2822","2.564","0.000","238.100","10.600","0.000","0.000",0,2007-02-03 05:01:00
"2823","2.570","0.000","238.470","10.600","0.000","0.000",0,2007-02-03 05:02:00
"2824","0.656","0.000","240.480","3.400","0.000","0.000",0,2007-02-03 05:03:00
"2825","1.270","0.000","240.730","6.600","0.000","0.000",0,2007-02-03 05:04:00
"2826","2.672","0.080","239.130","11.200","0.000","0.000",0,2007-02-03 05:05:00
"2827","2.662","0.094","238.830","11.000","0.000","1.000",0,2007-02-03 05:06:00
"2828","2.656","0.094","238.720","11.000","0.000","2.000",0,2007-02-03 05:07:00
"2829","2.648","0.092","238.330","11.000","0.000","1.000",0,2007-02-03 05:08:00
"2830","2.642","0.092","237.920","11.000","0.000","2.000",0,2007-02-03 05:09:00
"2831","2.640","0.090","237.860","11.000","0.000","1.000",0,2007-02-03 05:10:00
"2832","2.678","0.132","237.360","11.200","0.000","1.000",0,2007-02-03 05:11:00
"2833","2.728","0.216","236.870","11.400","0.000","2.000",0,2007-02-03 05:12:00
"2834","0.824","0.244","239.150","4.000","0.000","1.000",0,2007-02-03 05:13:00
"2835","2.118","0.226","237.970","9.800","0.000","1.000",0,2007-02-03 05:14:00
"2836","2.734","0.218","237.420","11.400","0.000","2.000",0,2007-02-03 05:15:00
"2837","2.738","0.220","237.850","11.400","0.000","1.000",0,2007-02-03 05:16:00
"2838","2.718","0.216","236.960","11.400","0.000","2.000",0,2007-02-03 05:17:00
"2839","2.714","0.214","236.830","11.400","0.000","1.000",0,2007-02-03 05:18:00
"2840","2.714","0.216","236.970","11.400","0.000","1.000",0,2007-02-03 05:19:00
"2841","2.714","0.216","237.100","11.400","0.000","1.000",0,2007-02-03 05:20:00
"2842","2.716","0.216","237.240","11.400","0.000","2.000",0,2007-02-03 05:21:00
"2843","2.716","0.218","237.360","11.400","0.000","1.000",0,2007-02-03 05:22:00
"2844","2.732","0.222","238.230","11.400","0.000","1.000",0,2007-02-03 05:23:00
"2845","1.042","0.252","240.680","5.400","0.000","2.000",0,2007-02-03 05:24:00
"2846","1.448","0.242","239.890","7.400","0.000","1.000",0,2007-02-03 05:25:00
"2847","2.702","0.144","238.610","11.200","0.000","1.000",0,2007-02-03 05:26:00
"2848","2.730","0.198","239.070","11.400","0.000","1.000",0,2007-02-03 05:27:00
"2849","2.732","0.198","239.250","11.400","0.000","2.000",0,2007-02-03 05:28:00
"2850","2.730","0.198","239.170","11.400","0.000","1.000",0,2007-02-03 05:29:00
"2851","2.730","0.198","239.220","11.400","0.000","1.000",0,2007-02-03 05:30:00
"2852","2.712","0.194","238.390","11.400","0.000","1.000",0,2007-02-03 05:31:00
"2853","2.698","0.190","237.740","11.200","0.000","1.000",0,2007-02-03 05:32:00
